Date,hour,price
2023-07-13,3,75.09
2023-07-13,4,76
2023-07-13,5,88.51
2023-07-13,6,102.23
2023-07-13,7,110.47
2023-07-13,8,119.1
2023-07-13,9,86.96
2023-07-13,10,48.77
2023-07-13,11,47.59
2023-07-13,12,49.39
2023-07-13,13,46.5
2023-07-13,14,46.5
2023-07-13,15,46.75
2023-07-13,16,45.07
2023-07-13,17,46.93
2023-07-13,18,55.69
2023-07-13,19,115.63
2023-07-13,20,130.86
2023-07-13,21,137.89
2023-07-13,22,129.67
2023-07-13,23,117.72
2023-07-14,0,101
2023-07-14,1,96.36
2023-07-14,2,84.55
2023-07-14,3,83.58
2023-07-14,4,93.35
2023-07-14,5,99.35
2023-07-14,6,114
2023-07-14,7,114
2023-07-14,8,103.76
2023-07-14,9,85.07
2023-07-14,10,79.71
2023-07-14,11,76.39
2023-07-14,12,73.8
2023-07-14,13,69.85
2023-07-14,14,75.13
2023-07-14,15,77.7
2023-07-14,16,77.55
2023-07-14,17,97.46
2023-07-14,18,115.25
2023-07-14,19,140.19
2023-07-14,20,139.92
2023-07-14,21,123.92
2023-07-14,22,95.25
2023-07-14,23,80.94
2023-07-15,0,71.07
2023-07-15,1,51.94
2023-07-15,2,29.15
2023-07-15,3,19.95
2023-07-15,4,16.98
2023-07-15,5,13.69
2023-07-15,6,19.9
2023-07-15,7,22.6
2023-07-15,8,29.87
2023-07-15,9,17.41
2023-07-15,10,4.6
2023-07-15,11,0
2023-07-15,12,-0.02
2023-07-15,13,-0.13
2023-07-15,14,-1.03
2023-07-15,15,-0.1
2023-07-15,16,0.02
2023-07-15,17,15.54
2023-07-15,18,60.22
2023-07-15,19,79.27
2023-07-15,20,78.26
2023-07-15,21,74.83
2023-07-15,22,70.17
2023-07-15,23,67.32
2023-07-16,0,56.83
2023-07-16,1,18.54
2023-07-16,2,2.6
2023-07-16,3,0.07
2023-07-16,4,0
2023-07-16,5,-0.43
2023-07-16,6,-2.07
2023-07-16,7,-1.1
2023-07-16,8,-2.09
2023-07-16,9,-9.92
2023-07-16,10,-19.34
2023-07-16,11,-24.8
2023-07-16,12,-38.39
2023-07-16,13,-50.09
2023-07-16,14,-60.04
2023-07-16,15,-48.31
2023-07-16,16,-26.57
2023-07-16,17,-5.01
2023-07-16,18,13.94
2023-07-16,19,25.91
2023-07-16,20,80.16
2023-07-16,21,62.08
2023-07-16,22,62.06
2023-07-16,23,61.46
2023-07-17,0,26.46
2023-07-17,1,36.72
2023-07-17,2,39.36
2023-07-17,3,33.01
2023-07-17,4,28.9
2023-07-17,5,33.01
2023-07-17,6,43.45
2023-07-17,7,35.24
2023-07-17,8,43.53
2023-07-17,9,32.01
2023-07-17,10,33.01
2023-07-17,11,10.02
2023-07-17,12,0.86
2023-07-17,13,0.59
2023-07-17,14,0
2023-07-17,15,0.06
2023-07-17,16,1.29
2023-07-17,17,13.29
2023-07-17,18,16.19
2023-07-17,19,21.83
2023-07-17,20,28.69
2023-07-17,21,33.01
2023-07-17,22,33.01
2023-07-17,23,43.12
2023-07-18,0,29.1
2023-07-18,1,28.26
2023-07-18,2,25.72
2023-07-18,3,33.01
2023-07-18,4,20.23
2023-07-18,5,64.97
2023-07-18,6,88
2023-07-18,7,100.82
2023-07-18,8,80.23
2023-07-18,9,22.38
2023-07-18,10,37
2023-07-18,11,43.61
2023-07-18,12,45.92
2023-07-18,13,45.91
2023-07-18,14,32.76
2023-07-18,15,21
2023-07-18,16,29.36
2023-07-18,17,96.78
2023-07-18,18,121.62
2023-07-18,19,168.26
2023-07-18,20,188
2023-07-18,21,163.8
2023-07-18,22,139.26
2023-07-18,23,111.76
2023-07-19,0,108.11
2023-07-19,1,101
2023-07-19,2,97.25
2023-07-19,3,95.05
2023-07-19,4,93.58
2023-07-19,5,104.43
2023-07-19,6,126.44
2023-07-19,7,124.99
2023-07-19,8,117.81
2023-07-19,9,99.9
2023-07-19,10,88.48
2023-07-19,11,80.74
2023-07-19,12,76.83
2023-07-19,13,68.66
2023-07-19,14,62.47
2023-07-19,15,62.24
2023-07-19,16,71.55
2023-07-19,17,75.82
2023-07-19,18,94.32
2023-07-19,19,112.81
2023-07-19,20,128.58
2023-07-19,21,123.87
2023-07-19,22,113.79
2023-07-19,23,100.59
2023-07-20,0,98.13
2023-07-20,1,94.35
2023-07-20,2,82.9
2023-07-20,3,80.23
2023-07-20,4,71.1
2023-07-20,5,69.98
2023-07-20,6,83.5
2023-07-20,7,106.45
2023-07-20,8,52.11
2023-07-20,9,29.82
2023-07-20,10,28.59
2023-07-20,11,27.59
2023-07-20,12,28.26
2023-07-20,13,27.04
2023-07-20,14,25.25
2023-07-20,15,26.45
2023-07-20,16,23.94
2023-07-20,17,27.43
2023-07-20,18,28.85
2023-07-20,19,33.2
2023-07-20,20,112.44
2023-07-20,21,127.54
2023-07-20,22,113.79
2023-07-20,23,109.4
2023-07-21,0,99.9
2023-07-21,1,93.67
2023-07-21,2,94.2
2023-07-21,3,91.46
2023-07-21,4,92.6
2023-07-21,5,97.05
2023-07-21,6,88.29
2023-07-21,7,95
2023-07-21,8,110.79
2023-07-21,9,103.09
2023-07-21,10,88
2023-07-21,11,89.55
2023-07-21,12,80.47
2023-07-21,13,77.48
2023-07-21,14,74.37
2023-07-21,15,73.45
2023-07-21,16,73
2023-07-21,17,87.4
2023-07-21,18,84
2023-07-21,19,124.9
2023-07-21,20,132.38
2023-07-21,21,124.99
2023-07-21,22,109.97
2023-07-21,23,96.77
2023-07-22,0,97.27
2023-07-22,1,98.42
2023-07-22,2,93
2023-07-22,3,94.36
2023-07-22,4,89.93
2023-07-22,5,88
2023-07-22,6,88.8
2023-07-22,7,86.18
2023-07-22,8,82.93
2023-07-22,9,67.05
2023-07-22,10,59.08
2023-07-22,11,46.56
2023-07-22,12,40.15
2023-07-22,13,22.34
2023-07-22,14,19.52
2023-07-22,15,24.63
2023-07-22,16,40.76
2023-07-22,17,70.67
2023-07-22,18,85.63
2023-07-22,19,99.78
2023-07-22,20,103.86
2023-07-22,21,118.75
2023-07-22,22,106.43
2023-07-22,23,98.49
2023-07-23,0,87.3
2023-07-23,1,79.27
2023-07-23,2,65.44
2023-07-23,3,33.22
2023-07-23,4,15.78
2023-07-23,5,11.09
2023-07-23,6,5.08
2023-07-23,7,2.88
2023-07-23,8,3.42
2023-07-23,9,0.09
2023-07-23,10,3.31
2023-07-23,11,4.47
2023-07-23,12,3.93
2023-07-23,13,0.09
2023-07-23,14,0.08
2023-07-23,15,4.81
2023-07-23,16,4.85
2023-07-23,17,0
2023-07-23,18,28.93
2023-07-23,19,66.78
2023-07-23,20,87.24
2023-07-23,21,76.46
2023-07-23,22,76.57
2023-07-23,23,77.29
2023-07-24,0,21.61
2023-07-24,1,21.35
2023-07-24,2,21.6
2023-07-24,3,36.2
2023-07-24,4,39.32
2023-07-24,5,35.75
2023-07-24,6,59.22
2023-07-24,7,58.1
2023-07-24,8,58.06
2023-07-24,9,62.92
2023-07-24,10,63.04
2023-07-24,11,58.95
2023-07-24,12,60.97
2023-07-24,13,53.89
2023-07-24,14,46
2023-07-24,15,27.03
2023-07-24,16,63.73
2023-07-24,17,77.06
2023-07-24,18,95.66
2023-07-24,19,104.97
2023-07-24,20,109.9
2023-07-24,21,112.57
2023-07-24,22,87.18
2023-07-24,23,67.95
2023-07-25,0,96
2023-07-25,1,43.07
2023-07-25,2,62.89
2023-07-25,3,60.7
2023-07-25,4,60.12
2023-07-25,5,58.77
2023-07-25,6,60.75
2023-07-25,7,94
2023-07-25,8,100.3
2023-07-25,9,28.77
2023-07-25,10,27.3
2023-07-25,11,26.8
2023-07-25,12,25.13
2023-07-25,13,24.91
2023-07-25,14,24.24
2023-07-25,15,24.27
2023-07-25,16,24.71
2023-07-25,17,25.61
2023-07-25,18,26.31
2023-07-25,19,30.36
2023-07-25,20,119.04
2023-07-25,21,116.55
2023-07-25,22,109.35
2023-07-25,23,98.5
2023-07-26,0,26.22
2023-07-26,1,67.72
2023-07-26,2,67.04
2023-07-26,3,66.98
2023-07-26,4,67.25
2023-07-26,5,67.64
2023-07-26,6,71.77
2023-07-26,7,114.22
2023-07-26,8,119.94
2023-07-26,9,95
2023-07-26,10,31.25
2023-07-26,11,30.6
2023-07-26,12,29.8
2023-07-26,13,29.7
2023-07-26,14,44.16
2023-07-26,15,29.82
2023-07-26,16,30.95
2023-07-26,17,64.1
2023-07-26,18,59.02
2023-07-26,19,56.69
2023-07-26,20,69.23
2023-07-26,21,72.04
2023-07-26,22,72.01
2023-07-26,23,69.17
2023-07-27,0,69.1
2023-07-27,1,67.29
2023-07-27,2,69.62
2023-07-27,3,70.84
2023-07-27,4,65.54
2023-07-27,5,78.6
2023-07-27,6,83.34
2023-07-27,7,98.5
2023-07-27,8,104.3
2023-07-27,9,99.12
2023-07-27,10,96.8
2023-07-27,11,90.57
2023-07-27,12,86.45
2023-07-27,13,80.01
2023-07-27,14,78.33
2023-07-27,15,80.72
2023-07-27,16,91.48
2023-07-27,17,107.26
2023-07-27,18,114.91
2023-07-27,19,116.95
2023-07-27,20,109.97
2023-07-27,21,108.12
2023-07-27,22,105.56
2023-07-27,23,98.88
2023-07-28,0,88.63
2023-07-28,1,79.59
2023-07-28,2,78.13
2023-07-28,3,79.2
2023-07-28,4,80.02
2023-07-28,5,89.53
2023-07-28,6,100.09
2023-07-28,7,111.12
2023-07-28,8,112.99
2023-07-28,9,107.87
2023-07-28,10,99.54
2023-07-28,11,93
2023-07-28,12,83.35
2023-07-28,13,80
2023-07-28,14,75.65
2023-07-28,15,76.1
2023-07-28,16,80
2023-07-28,17,94.27
2023-07-28,18,103.59
2023-07-28,19,122.44
2023-07-28,20,130
2023-07-28,21,121.78
2023-07-28,22,111.09
2023-07-28,23,101.53
2023-07-29,0,103.09
2023-07-29,1,94.48
2023-07-29,2,91.17
2023-07-29,3,85.66
2023-07-29,4,88.97
2023-07-29,5,87.03
2023-07-29,6,85.7
2023-07-29,7,87.91
2023-07-29,8,85.79
2023-07-29,9,81.71
2023-07-29,10,75.5
2023-07-29,11,63.75
2023-07-29,12,58.66
2023-07-29,13,40.48
2023-07-29,14,18.2
2023-07-29,15,19.67
2023-07-29,16,49.18
2023-07-29,17,58.66
2023-07-29,18,79.54
2023-07-29,19,92.28
2023-07-29,20,99.93
2023-07-29,21,100.74
2023-07-29,22,99.93
2023-07-29,23,92.18
2023-07-30,0,84.5
2023-07-30,1,74.9
2023-07-30,2,67.81
2023-07-30,3,57.79
2023-07-30,4,51.6
2023-07-30,5,51.7
2023-07-30,6,47.34
2023-07-30,7,37
2023-07-30,8,29.82
2023-07-30,9,8.48
2023-07-30,10,-0.01
2023-07-30,11,-0.26
2023-07-30,12,-3.35
2023-07-30,13,-3.14
2023-07-30,14,-3.17
2023-07-30,15,-2.75
2023-07-30,16,-0.59
2023-07-30,17,-1
2023-07-30,18,16.22
2023-07-30,19,62.17
2023-07-30,20,84.47
2023-07-30,21,75.28
2023-07-30,22,70.81
2023-07-30,23,69.83
2023-07-31,0,52.26
2023-07-31,1,35.06
2023-07-31,2,39.7
2023-07-31,3,30.3
2023-07-31,4,28.91
2023-07-31,5,42.16
2023-07-31,6,77.21
2023-07-31,7,72
2023-07-31,8,74.24
2023-07-31,9,73.92
2023-07-31,10,73.89
2023-07-31,11,67.35
2023-07-31,12,65.18
2023-07-31,13,59.65
2023-07-31,14,59.14
2023-07-31,15,59.94
2023-07-31,16,67.66
2023-07-31,17,75.81
2023-07-31,18,88.49
2023-07-31,19,97.43
2023-07-31,20,99.97
2023-07-31,21,99.25
2023-07-31,22,95.26
2023-07-31,23,87.63
2023-08-01,0,68.01
2023-08-01,1,58.86
2023-08-01,2,57.86
2023-08-01,3,56.94
2023-08-01,4,57.9
2023-08-01,5,63.4
2023-08-01,6,90.5
2023-08-01,7,94.18
2023-08-01,8,95.73
2023-08-01,9,90.67
2023-08-01,10,86.03
2023-08-01,11,70.89
2023-08-01,12,68.87
2023-08-01,13,67.12
2023-08-01,14,60
2023-08-01,15,57.15
2023-08-01,16,53.7
2023-08-01,17,68.24
2023-08-01,18,81.32
2023-08-01,19,96.05
2023-08-01,20,108.83
2023-08-01,21,111.94
2023-08-01,22,102.55
2023-08-01,23,92.78
2023-08-02,0,89.38
2023-08-02,1,77.54
2023-08-02,2,69.62
2023-08-02,3,67.07
2023-08-02,4,70.06
2023-08-02,5,85.74
2023-08-02,6,103.61
2023-08-02,7,111.96
2023-08-02,8,98.37
2023-08-02,9,88
2023-08-02,10,78.22
2023-08-02,11,64.5
2023-08-02,12,52.02
2023-08-02,13,33.08
2023-08-02,14,24.88
2023-08-02,15,21.24
2023-08-02,16,29.15
2023-08-02,17,52.24
2023-08-02,18,68.86
2023-08-02,19,79.67
2023-08-02,20,73.56
2023-08-02,21,74.38
2023-08-02,22,65.7
2023-08-02,23,38.57
2023-08-03,0,19.97
2023-08-03,1,9.51
2023-08-03,2,3.44
2023-08-03,3,5.61
2023-08-03,4,7.2
2023-08-03,5,24.8
2023-08-03,6,47.38
2023-08-03,7,63
2023-08-03,8,70
2023-08-03,9,58.9
2023-08-03,10,45.45
2023-08-03,11,34.52
2023-08-03,12,27.01
2023-08-03,13,21.25
2023-08-03,14,17.43
2023-08-03,15,17.7
2023-08-03,16,21.94
2023-08-03,17,45.01
2023-08-03,18,64.28
2023-08-03,19,56.24
2023-08-03,20,59.72
2023-08-03,21,59.65
2023-08-03,22,58.09
2023-08-03,23,51.04
2023-08-04,0,90.14
2023-08-04,1,63.18
2023-08-04,2,55.62
2023-08-04,3,55.47
2023-08-04,4,55.54
2023-08-04,5,56.58
2023-08-04,6,58.72
2023-08-04,7,65.48
2023-08-04,8,88.5
2023-08-04,9,60.08
2023-08-04,10,53.72
2023-08-04,11,32.42
2023-08-04,12,30.36
2023-08-04,13,22.93
2023-08-04,14,20.53
2023-08-04,15,20.18
2023-08-04,16,20.27
2023-08-04,17,23.5
2023-08-04,18,42.42
2023-08-04,19,49.1
2023-08-04,20,99.61
2023-08-04,21,114.81
2023-08-04,22,109.19
2023-08-04,23,98.49
2023-08-05,0,101.55
2023-08-05,1,94.9
2023-08-05,2,92.58
2023-08-05,3,90.3
2023-08-05,4,90.24
2023-08-05,5,90.54
2023-08-05,6,94.34
2023-08-05,7,92.49
2023-08-05,8,91.33
2023-08-05,9,88.54
2023-08-05,10,80.1
2023-08-05,11,74.67
2023-08-05,12,65.01
2023-08-05,13,58.91
2023-08-05,14,58.04
2023-08-05,15,65.2
2023-08-05,16,77.7
2023-08-05,17,99.16
2023-08-05,18,107.62
2023-08-05,19,123.1
2023-08-05,20,128.99
2023-08-05,21,109.23
2023-08-05,22,99.08
2023-08-05,23,87.34
2023-08-06,0,89.1
2023-08-06,1,88.09
2023-08-06,2,79.07
2023-08-06,3,79.08
2023-08-06,4,75.06
2023-08-06,5,84
2023-08-06,6,75.1
2023-08-06,7,68.61
2023-08-06,8,67.46
2023-08-06,9,61.11
2023-08-06,10,49.09
2023-08-06,11,43.85
2023-08-06,12,33.92
2023-08-06,13,12.07
2023-08-06,14,11.96
2023-08-06,15,9.09
2023-08-06,16,12.1
2023-08-06,17,35.17
2023-08-06,18,62.03
2023-08-06,19,72.61
2023-08-06,20,76.85
2023-08-06,21,77.15
2023-08-06,22,65.1
2023-08-06,23,55.4
2023-08-07,0,51.18
2023-08-07,1,44.76
2023-08-07,2,30.83
2023-08-07,3,7.01
2023-08-07,4,3.55
2023-08-07,5,0.03
2023-08-07,6,19.92
2023-08-07,7,16.99
2023-08-07,8,19.65
2023-08-07,9,21.21
2023-08-07,10,4.07
2023-08-07,11,1
2023-08-07,12,-0.01
2023-08-07,13,-0.81
2023-08-07,14,-4.31
2023-08-07,15,-9.99
2023-08-07,16,-4.32
2023-08-07,17,-0.04
2023-08-07,18,0.16
2023-08-07,19,4.58
2023-08-07,20,1.41
2023-08-07,21,0.71
2023-08-07,22,0.09
2023-08-07,23,-0.07
2023-08-08,0,-4.28
2023-08-08,1,-6.03
2023-08-08,2,-6.2
2023-08-08,3,-5.92
2023-08-08,4,-3.74
2023-08-08,5,-2.32
2023-08-08,6,-1.17
2023-08-08,7,-0.13
2023-08-08,8,-0.56
2023-08-08,9,-2.7
2023-08-08,10,-6.77
2023-08-08,11,-13.18
2023-08-08,12,-15.73
2023-08-08,13,-20.09
2023-08-08,14,-21.77
2023-08-08,15,-16.1
2023-08-08,16,-8.9
2023-08-08,17,-2.63
2023-08-08,18,-1
2023-08-08,19,-1.1
2023-08-08,20,-1.11
2023-08-08,21,-1.12
2023-08-08,22,-1.13
2023-08-08,23,-1.96
2023-08-09,0,-1.13
2023-08-09,1,-1.12
2023-08-09,2,-1.15
2023-08-09,3,-1.17
2023-08-09,4,-1.18
2023-08-09,5,-1.17
2023-08-09,6,-0.03
2023-08-09,7,0.1
2023-08-09,8,1.58
2023-08-09,9,2.17
2023-08-09,10,1.39
2023-08-09,11,1.48
2023-08-09,12,0.94
2023-08-09,13,0.04
2023-08-09,14,2.61
2023-08-09,15,0.11
2023-08-09,16,4.07
2023-08-09,17,7.96
2023-08-09,18,16.99
2023-08-09,19,17.34
2023-08-09,20,45.57
2023-08-09,21,53.09
2023-08-09,22,53.89
2023-08-09,23,52.28
2023-08-10,0,13.4
2023-08-10,1,37.03
2023-08-10,2,41.07
2023-08-10,3,36.84
2023-08-10,4,41.5
2023-08-10,5,44.13
2023-08-10,6,51.22
2023-08-10,7,54.4
2023-08-10,8,60.93
2023-08-10,9,39
2023-08-10,10,43.88
2023-08-10,11,38.46
2023-08-10,12,18.25
2023-08-10,13,18.01
2023-08-10,14,16.82
2023-08-10,15,16.94
2023-08-10,16,17.62
2023-08-10,17,44.46
2023-08-10,18,84.85
2023-08-10,19,103.46
2023-08-10,20,164.91
2023-08-10,21,142.02
2023-08-10,22,115.49
2023-08-10,23,101.29
2023-08-11,0,111.31
2023-08-11,1,106.39
2023-08-11,2,104.77
2023-08-11,3,99.75
2023-08-11,4,102.29
2023-08-11,5,106.8
2023-08-11,6,143.29
2023-08-11,7,143.29
2023-08-11,8,115.07
2023-08-11,9,100.2
2023-08-11,10,84.51
2023-08-11,11,73.69
2023-08-11,12,41.42
2023-08-11,13,30.19
2023-08-11,14,32.21
2023-08-11,15,58.01
2023-08-11,16,84.58
2023-08-11,17,97.98
2023-08-11,18,112.78
2023-08-11,19,140.81
2023-08-11,20,166.66
2023-08-11,21,133
2023-08-11,22,117.88
2023-08-11,23,103.78
2023-08-12,0,103.54
2023-08-12,1,98.2
2023-08-12,2,97.7
2023-08-12,3,95.73
2023-08-12,4,93.91
2023-08-12,5,98.92
2023-08-12,6,95.49
2023-08-12,7,100
2023-08-12,8,99.54
2023-08-12,9,87.5
2023-08-12,10,76.25
2023-08-12,11,67.06
2023-08-12,12,51.64
2023-08-12,13,24.51
2023-08-12,14,6
2023-08-12,15,6.92
2023-08-12,16,20.4
2023-08-12,17,67.58
2023-08-12,18,92.54
2023-08-12,19,106.47
2023-08-12,20,111.16
2023-08-12,21,112.28
2023-08-12,22,108.05
2023-08-12,23,101.66
2023-08-13,0,90.1
2023-08-13,1,84.6
2023-08-13,2,78.8
2023-08-13,3,69.66
2023-08-13,4,69
2023-08-13,5,72.02
2023-08-13,6,77.69
2023-08-13,7,76.68
2023-08-13,8,69.93
2023-08-13,9,47.89
2023-08-13,10,28.21
2023-08-13,11,14.13
2023-08-13,12,5.87
2023-08-13,13,1.06
2023-08-13,14,1.46
2023-08-13,15,6.76
2023-08-13,16,17.45
2023-08-13,17,72.66
2023-08-13,18,99.17
2023-08-13,19,108.17
2023-08-13,20,116.02
2023-08-13,21,120
2023-08-13,22,120.15
2023-08-13,23,114.09
2023-08-14,0,98.01
2023-08-14,1,89.63
2023-08-14,2,84.5
2023-08-14,3,88.37
2023-08-14,4,94.61
2023-08-14,5,110.38
2023-08-14,6,130.99
2023-08-14,7,142.87
2023-08-14,8,116.86
2023-08-14,9,99.07
2023-08-14,10,83.67
2023-08-14,11,77.31
2023-08-14,12,69.93
2023-08-14,13,63.68
2023-08-14,14,67.11
2023-08-14,15,74.1
2023-08-14,16,82.5
2023-08-14,17,101.69
2023-08-14,18,123.87
2023-08-14,19,177.79
2023-08-14,20,161.07
2023-08-14,21,130.86
2023-08-14,22,110.99
2023-08-14,23,101.06
2023-08-15,0,99.6
2023-08-15,1,92.65
2023-08-15,2,92.16
2023-08-15,3,89.96
2023-08-15,4,87.67
2023-08-15,5,92.71
2023-08-15,6,113.68
2023-08-15,7,135
2023-08-15,8,120.58
2023-08-15,9,94.7
2023-08-15,10,79.97
2023-08-15,11,70.89
2023-08-15,12,59.08
2023-08-15,13,29.13
2023-08-15,14,23.54
2023-08-15,15,45.85
2023-08-15,16,46.68
2023-08-15,17,86.32
2023-08-15,18,102.18
2023-08-15,19,124.49
2023-08-15,20,142
2023-08-15,21,133.04
2023-08-15,22,125.35
2023-08-15,23,103.8
2023-08-16,0,106.79
2023-08-16,1,97.45
2023-08-16,2,88.2
2023-08-16,3,90.52
2023-08-16,4,90.17
2023-08-16,5,96.54
2023-08-16,6,116.41
2023-08-16,7,139.9
2023-08-16,8,127.04
2023-08-16,9,109.51
2023-08-16,10,99.26
2023-08-16,11,94.03
2023-08-16,12,84.19
2023-08-16,13,83.22
2023-08-16,14,79.98
2023-08-16,15,80
2023-08-16,16,87.55
2023-08-16,17,107.57
2023-08-16,18,131.22
2023-08-16,19,156.1
2023-08-16,20,160.03
2023-08-16,21,136.1
2023-08-16,22,119.9
2023-08-16,23,99.99
2023-08-17,0,104.88
2023-08-17,1,98.38
2023-08-17,2,97.95
2023-08-17,3,95.14
2023-08-17,4,95.14
2023-08-17,5,102.4
2023-08-17,6,134.72
2023-08-17,7,136.4
2023-08-17,8,134.11
2023-08-17,9,115.2
2023-08-17,10,103.07
2023-08-17,11,95.21
2023-08-17,12,91.62
2023-08-17,13,89.98
2023-08-17,14,89.98
2023-08-17,15,94.09
2023-08-17,16,100
2023-08-17,17,113.45
2023-08-17,18,131.92
2023-08-17,19,150.63
2023-08-17,20,145.62
2023-08-17,21,128.88
2023-08-17,22,116.63
2023-08-17,23,107.3
2023-08-18,0,105.09
2023-08-18,1,99.82
2023-08-18,2,100.06
2023-08-18,3,97.18
2023-08-18,4,97.54
2023-08-18,5,100.05
2023-08-18,6,116.44
2023-08-18,7,130.91
2023-08-18,8,120.08
2023-08-18,9,106.84
2023-08-18,10,95.85
2023-08-18,11,89.05
2023-08-18,12,85.01
2023-08-18,13,74.67
2023-08-18,14,74.76
2023-08-18,15,74.16
2023-08-18,16,95.24
2023-08-18,17,108.12
2023-08-18,18,124.46
2023-08-18,19,136.97
2023-08-18,20,105.33
2023-08-18,21,92.8
2023-08-18,22,86.51
2023-08-18,23,69.99
2023-08-19,0,18.85
2023-08-19,1,42.87
2023-08-19,2,43.85
2023-08-19,3,27.8
2023-08-19,4,14.59
2023-08-19,5,10.4
2023-08-19,6,12.83
2023-08-19,7,21.62
2023-08-19,8,39.98
2023-08-19,9,42.32
2023-08-19,10,39.49
2023-08-19,11,23.95
2023-08-19,12,16.69
2023-08-19,13,14.39
2023-08-19,14,12.59
2023-08-19,15,24.93
2023-08-19,16,55.84
2023-08-19,17,77.6
2023-08-19,18,98.96
2023-08-19,19,100.12
2023-08-19,20,129.19
2023-08-19,21,132.53
2023-08-19,22,123.71
2023-08-19,23,112.54
2023-08-20,0,113.99
2023-08-20,1,110.59
2023-08-20,2,105.17
2023-08-20,3,105.02
2023-08-20,4,103.01
2023-08-20,5,104.61
2023-08-20,6,104.72
2023-08-20,7,99.69
2023-08-20,8,98.99
2023-08-20,9,86.62
2023-08-20,10,73.31
2023-08-20,11,44
2023-08-20,12,19.23
2023-08-20,13,13.25
2023-08-20,14,13.84
2023-08-20,15,33.81
2023-08-20,16,78.98
2023-08-20,17,95.1
2023-08-20,18,112
2023-08-20,19,128.8
2023-08-20,20,140
2023-08-20,21,139.54
2023-08-20,22,126.71
2023-08-20,23,111.95
2023-08-21,0,111.95
2023-08-21,1,101.67
2023-08-21,2,98.71
2023-08-21,3,95.07
2023-08-21,4,97.71
2023-08-21,5,106.22
2023-08-21,6,138.84
2023-08-21,7,160.93
2023-08-21,8,137.27
2023-08-21,9,115.13
2023-08-21,10,104.04
2023-08-21,11,88.52
2023-08-21,12,75.4
2023-08-21,13,67.84
2023-08-21,14,74.79
2023-08-21,15,87.3
2023-08-21,16,96.17
2023-08-21,17,118.67
2023-08-21,18,142.78
2023-08-21,19,186.73
2023-08-21,20,203.45
2023-08-21,21,166.35
2023-08-21,22,136.01
2023-08-21,23,115
2023-08-22,0,113.69
2023-08-22,1,104.94
2023-08-22,2,103.47
2023-08-22,3,103.61
2023-08-22,4,106.29
2023-08-22,5,112.51
2023-08-22,6,136.51
2023-08-22,7,150.87
2023-08-22,8,136.95
2023-08-22,9,115.91
2023-08-22,10,102.4
2023-08-22,11,99.67
2023-08-22,12,93.57
2023-08-22,13,92.03
2023-08-22,14,81.39
2023-08-22,15,90.7
2023-08-22,16,99.95
2023-08-22,17,108.94
2023-08-22,18,145.18
2023-08-22,19,192.83
2023-08-22,20,206.48
2023-08-22,21,166.3
2023-08-22,22,145.8
2023-08-22,23,127.6
2023-08-23,0,123.89
2023-08-23,1,112.67
2023-08-23,2,109.9
2023-08-23,3,106.38
2023-08-23,4,110.2
2023-08-23,5,115.11
2023-08-23,6,141.11
2023-08-23,7,162
2023-08-23,8,157.41
2023-08-23,9,136.5
2023-08-23,10,119.85
2023-08-23,11,111.75
2023-08-23,12,102.34
2023-08-23,13,98.86
2023-08-23,14,97.55
2023-08-23,15,104.63
2023-08-23,16,117.08
2023-08-23,17,144.2
2023-08-23,18,225.5
2023-08-23,19,276.12
2023-08-23,20,291.93
2023-08-23,21,240.79
2023-08-23,22,172.82
2023-08-23,23,138.67
2023-08-24,0,133.82
2023-08-24,1,124.95
2023-08-24,2,118.05
2023-08-24,3,114.58
2023-08-24,4,121.73
2023-08-24,5,136.28
2023-08-24,6,164.9
2023-08-24,7,165.62
2023-08-24,8,163.63
2023-08-24,9,131.97
2023-08-24,10,113.51
2023-08-24,11,108.94
2023-08-24,12,108.99
2023-08-24,13,107.48
2023-08-24,14,111.39
2023-08-24,15,116.03
2023-08-24,16,122.88
2023-08-24,17,158.97
2023-08-24,18,211.78
2023-08-24,19,264.91
2023-08-24,20,249.29
2023-08-24,21,187.64
2023-08-24,22,159.27
2023-08-24,23,130.09
2023-08-25,0,105.24
2023-08-25,1,96.34
2023-08-25,2,95.71
2023-08-25,3,95.9
2023-08-25,4,96.76
2023-08-25,5,103
2023-08-25,6,124.22
2023-08-25,7,135.12
2023-08-25,8,139.42
2023-08-25,9,129.03
2023-08-25,10,116.67
2023-08-25,11,110.61
2023-08-25,12,101.95
2023-08-25,13,100
2023-08-25,14,95.58
2023-08-25,15,93.27
2023-08-25,16,100.82
2023-08-25,17,122.02
2023-08-25,18,142
2023-08-25,19,161.26
2023-08-25,20,151.43
2023-08-25,21,138.13
2023-08-25,22,127.89
2023-08-25,23,107.89
2023-08-26,0,109.9
2023-08-26,1,104.1
2023-08-26,2,101.91
2023-08-26,3,99.52
2023-08-26,4,96.12
2023-08-26,5,93.63
2023-08-26,6,95.48
2023-08-26,7,95.9
2023-08-26,8,98.3
2023-08-26,9,92.64
2023-08-26,10,85.11
2023-08-26,11,80.38
2023-08-26,12,67.02
2023-08-26,13,46.27
2023-08-26,14,40.26
2023-08-26,15,76.26
2023-08-26,16,86.87
2023-08-26,17,94.97
2023-08-26,18,103.76
2023-08-26,19,123.82
2023-08-26,20,132.21
2023-08-26,21,135.02
2023-08-26,22,122.98
2023-08-26,23,110.63
2023-08-27,0,102.39
2023-08-27,1,98.31
