date,hour,wind power
2023-03-12,4,43.1508064516129
2023-03-12,5,48.14758064516129
2023-03-12,6,46.450806451612905
2023-03-12,7,34.15687090322581
2023-03-12,8,19.86964498387097
2023-03-12,9,14.27112893548387
2023-03-12,10,19.695370903225808
2023-03-12,11,31.86190316129032
2023-03-12,12,39.20483870967742
2023-03-12,13,41.04564514516129
2023-03-12,14,39.0837096451613
2023-03-12,15,33.952580629032255
2023-03-12,16,37.42225806451613
2023-03-12,17,46.49016129032258
2023-03-12,18,54.157419322580644
2023-03-12,19,57.803709677419356
2023-03-12,20,60.34435483870968
2023-03-12,21,58.18629030645162
2023-03-12,22,61.40290322580646
2023-03-12,23,66.8154838548387
2023-03-13,0,66.49338708064516
2023-03-13,1,63.88709677419355
2023-03-13,2,55.81629030645162
2023-03-13,3,45.64096774193549
2023-03-13,4,50.21451611290322
2023-03-13,5,53.33451612903226
2023-03-13,6,59.917580645161294
2023-03-13,7,67.27709677419355
2023-03-13,8,53.82499996774194
2023-03-13,9,49.35290322580646
2023-03-13,10,53.6558064516129
2023-03-13,11,61.341290306451626
2023-03-13,12,68.37306448387098
2023-03-13,13,78.38193543548387
2023-03-13,14,92.07983867741936
2023-03-13,15,107.80967737096776
2023-03-13,16,125.22435482258065
2023-03-13,17,139.81419346774194
2023-03-13,18,141.86596769354838
2023-03-13,19,141.6177418548387
2023-03-13,20,143.0795161129032
2023-03-13,21,140.25048383870967
2023-03-13,22,135.04532251612903
2023-03-13,23,136.33177417741936
2023-03-14,0,129.39016119354838
2023-03-14,1,121.97048380645161
2023-03-14,2,115.1227419032258
2023-03-14,3,108.77935483870966
2023-03-14,4,93.04177412903228
2023-03-14,5,81.55258061290321
2023-03-14,6,66.54354833870967
2023-03-14,7,51.140806387096774
2023-03-14,8,42.25290314516129
2023-03-14,9,38.26129027419355
2023-03-14,10,36.32419354838709
2023-03-14,11,34.58580641935484
2023-03-14,12,34.84145158064516
2023-03-14,13,29.952661193548387
2023-03-14,14,28.251048225806453
2023-03-14,15,24.342774080645164
2023-03-14,16,27.246322451612905
2023-03-14,17,25.658951467741936
2023-03-14,18,18.78261272580645
2023-03-14,19,11.615483741935485
2023-03-14,20,8.9121935
2023-03-14,21,9.553290258064516
2023-03-14,22,11.010306435483871
2023-03-14,23,14.744870967741935
2023-03-15,0,19.551451596774193
2023-03-15,1,18.589661177419355
2023-03-15,2,18.836225758064515
2023-03-15,3,19.26295156451613
2023-03-15,4,18.93408056451613
2023-03-15,5,18.73629027419355
2023-03-15,6,25.14079027419355
2023-03-15,7,24.58075798387097
2023-03-15,8,25.723580532258065
2023-03-15,9,33.03443543548387
2023-03-15,10,38.872580645161285
2023-03-15,11,41.73112903225806
2023-03-15,12,41.83822579032258
2023-03-15,13,48.59209674193548
2023-03-15,14,49.78741933870968
2023-03-15,15,51.724677403225805
2023-03-15,16,60.74919351612903
2023-03-15,17,66.78435483870967
2023-03-15,18,71.60258061290322
2023-03-15,19,72.33306446774195
2023-03-15,20,66.81145158064515
2023-03-15,21,66.15129032258065
2023-03-15,22,67.47645161290322
2023-03-15,23,72.896129
2023-03-16,0,77.17758062903226
2023-03-16,1,76.5380645
2023-03-16,2,79.41467737096775
2023-03-16,3,81.96322575806451
2023-03-16,4,84.3364515967742
2023-03-16,5,77.29145156451614
2023-03-16,6,62.00983861290322
2023-03-16,7,38.8393385967742
2023-03-16,8,21.396403048387093
2023-03-16,9,15.86609664516129
2023-03-16,10,14.641870919354838
2023-03-16,11,13.692322483870967
2023-03-16,12,12.92185475806452
2023-03-16,13,12.015338629032257
2023-03-16,14,11.494338677419355
2023-03-16,15,9.615258048387098
2023-03-16,16,10.061209645161291
2023-03-16,17,11.83229029032258
2023-03-16,18,10.313016096774193
2023-03-16,19,8.096887048387098
2023-03-16,20,5.512903209677419
2023-03-16,21,4.056451612903226
2023-03-16,22,3.42340320967742
2023-03-16,23,3.419391919354839
2023-03-17,0,3.7629354838709674
2023-03-17,1,5.797290306451614
2023-03-17,2,7.306419354838709
2023-03-17,3,9.701548387096775
2023-03-17,4,12.545790322580647
2023-03-17,5,16.775016112903227
2023-03-17,6,20.903822548387097
2023-03-17,7,22.626387048387095
2023-03-17,8,22.437951548387097
2023-03-17,9,21.37654829032258
2023-03-17,10,19.61609666129032
2023-03-17,11,22.656903064516126
2023-03-17,12,27.77987088709678
2023-03-17,13,34.288758032258066
2023-03-17,14,46.45612903225806
2023-03-17,15,67.6830645
2023-03-17,16,92.6191935483871
2023-03-17,17,117.64161287096775
2023-03-17,18,126.63177417741936
2023-03-17,19,135.05048385483872
2023-03-17,20,136.23548382258065
2023-03-17,21,139.3151612580645
2023-03-17,22,140.83177419354837
2023-03-17,23,141.92064514516127
2023-03-18,0,144.3675806290323
2023-03-18,1,146.09564512903225
2023-03-18,2,146.8179032096774
2023-03-18,3,145.96822577419354
2023-03-18,4,142.4929032258065
2023-03-18,5,138.5512902580645
2023-03-18,6,145.06903220967743
2023-03-18,7,147.47112900000002
2023-03-18,8,147.72596769354837
2023-03-18,9,146.94499998387096
2023-03-18,10,147.44661287096775
2023-03-18,11,147.16387093548386
2023-03-18,12,142.91516125806453
2023-03-18,13,139.07177416129034
2023-03-18,14,135.9887096612903
2023-03-18,15,130.68741927419353
2023-03-18,16,121.3438709032258
2023-03-18,17,108.17741932258062
2023-03-18,18,98.38548379032258
2023-03-18,19,92.61758056451613
2023-03-18,20,82.62903220967743
2023-03-18,21,75.83806443548387
2023-03-18,22,69.42419351612904
2023-03-18,23,53.74032249999999
2023-03-19,0,39.9266129032258
2023-03-19,1,32.99687091935483
2023-03-19,2,27.867886919354838
2023-03-19,3,22.980935403225804
2023-03-19,4,22.64119343548387
2023-03-19,5,17.90511275806452
2023-03-19,6,10.084161161290323
2023-03-19,7,4.676883822580645
2023-03-19,8,1.6806306290322581
2023-03-19,9,0.6136628870967742
2023-03-19,10,0.14342256451612903
2023-03-19,11,0.0
2023-03-19,12,0.0
2023-03-19,13,0.4112540322580645
2023-03-19,14,1.4983645
2023-03-19,15,4.583727387096775
2023-03-19,16,15.294532209677419
2023-03-19,17,42.77767738709677
2023-03-19,18,75.34854838709677
2023-03-19,19,90.69693548387096
2023-03-19,20,99.2653225483871
2023-03-19,21,105.01790320967743
2023-03-19,22,108.64354835483869
2023-03-19,23,115.22822572580644
2023-03-20,0,123.99725803225805
2023-03-20,1,123.71080643548386
2023-03-20,2,112.43854837096774
2023-03-20,3,96.90854832258066
2023-03-20,4,85.08741932258064
2023-03-20,5,78.79145156451614
2023-03-20,6,67.08758061290322
2023-03-20,7,53.875806419354845
2023-03-20,8,43.948064467741936
2023-03-20,9,35.36629030645161
2023-03-20,10,30.194645064516134
2023-03-20,11,27.414048225806454
2023-03-20,12,27.48629020967742
2023-03-20,13,26.149903177419354
2023-03-20,14,24.477983758064518
2023-03-20,15,23.510322532258066
2023-03-20,16,25.842564516129034
2023-03-20,17,30.442096758064512
2023-03-20,18,30.268628983870972
2023-03-20,19,27.367967629032265
2023-03-20,20,19.890241790322577
2023-03-20,21,15.299790258064515
2023-03-20,22,17.492629032258066
2023-03-20,23,26.381887096774197
2023-03-21,0,40.891451612903225
2023-03-21,1,61.62629032258066
2023-03-21,2,73.46193546774194
2023-03-21,3,82.92419354838711
2023-03-21,4,78.80322579032257
2023-03-21,5,72.88564514516129
2023-03-21,6,62.67161288709677
2023-03-21,7,48.54758064516129
2023-03-21,8,48.50016122580645
2023-03-21,9,58.65193543548387
2023-03-21,10,67.076129
2023-03-21,11,83.83693546774194
2023-03-21,12,92.76483870967742
2023-03-21,13,94.93919348387097
2023-03-21,14,92.00258061290323
2023-03-21,15,82.81741929032259
2023-03-21,16,82.29048383870968
2023-03-21,17,87.28483867741936
2023-03-21,18,86.60645161290323
2023-03-21,19,83.65903224193548
2023-03-21,20,71.27903225806452
2023-03-21,21,57.31725803225807
2023-03-21,22,45.87516127419355
2023-03-21,23,36.14290320967742
2023-03-22,0,32.06709674193548
2023-03-22,1,24.571225661290324
2023-03-22,2,22.225887032258065
2023-03-22,3,23.680580612903224
2023-03-22,4,24.73393541935484
2023-03-22,5,21.240435419354842
2023-03-22,6,20.972822419354838
2023-03-22,7,20.486128967741937
2023-03-22,8,21.323499887096773
2023-03-22,9,24.60872570967742
2023-03-22,10,28.18874179032258
2023-03-22,11,31.711177370967746
2023-03-22,12,35.898870951612906
2023-03-22,13,43.60806448387097
2023-03-22,14,51.92741935483871
2023-03-22,15,60.28032258064516
2023-03-22,16,65.07016127419354
2023-03-22,17,67.53241933870967
2023-03-22,18,65.09741929032259
2023-03-22,19,64.77903225806452
2023-03-22,20,64.02806451612904
2023-03-22,21,63.523548370967745
2023-03-22,22,65.14999998387097
2023-03-22,23,74.43467741935483
2023-03-23,0,86.53370967741935
2023-03-23,1,101.83096772580645
2023-03-23,2,111.34370962903223
2023-03-23,3,120.18983869354838
2023-03-23,4,127.94322575806451
2023-03-23,5,126.46080640322582
2023-03-23,6,119.3443548064516
2023-03-23,7,107.49967733870966
2023-03-23,8,92.49741933870968
2023-03-23,9,79.15499995161291
2023-03-23,10,65.92741932258065
2023-03-23,11,56.95612898387097
2023-03-23,12,47.15322579032259
2023-03-23,13,35.72759670967742
2023-03-23,14,26.907677225806452
2023-03-23,15,19.93161277419355
2023-03-23,16,14.98237087096774
2023-03-23,17,12.653128951612905
2023-03-23,18,13.51859670967742
2023-03-23,19,13.515370951612905
2023-03-23,20,12.67420962903226
2023-03-23,21,13.286048306451615
2023-03-23,22,18.09679029032258
2023-03-23,23,21.83924191935484
2023-03-24,0,29.486080612903226
2023-03-24,1,32.530774161290324
2023-03-24,2,33.39661290322581
2023-03-24,3,35.66790320967742
2023-03-24,4,37.98290322580645
2023-03-24,5,46.725161274193546
2023-03-24,6,47.86709675806451
2023-03-24,7,47.27629032258065
2023-03-24,8,44.12435482258064
2023-03-24,9,38.5158064516129
2023-03-24,10,34.320290274193546
2023-03-24,11,27.730120806451612
2023-03-24,12,19.961515967741935
2023-03-24,13,16.032322483870967
2023-03-24,14,14.486370838709679
2023-03-24,15,14.814387032258065
2023-03-24,16,14.205516129032258
2023-03-24,17,17.385338693548384
2023-03-24,18,20.414338661290323
2023-03-24,19,22.245096758064516
2023-03-24,20,27.36277414516129
2023-03-24,21,35.768483870967735
2023-03-24,22,43.556451596774195
2023-03-24,23,49.622258048387096
2023-03-25,0,62.49741935483871
2023-03-25,1,78.27629032258065
2023-03-25,2,89.44822577419355
2023-03-25,3,91.0056451451613
2023-03-25,4,93.41822577419356
2023-03-25,5,89.54161282258065
2023-03-25,6,68.20387088709677
2023-03-25,7,47.07403225806452
2023-03-25,8,41.322258064516134
2023-03-25,9,43.99322579032258
2023-03-25,10,47.620000000000005
2023-03-25,11,43.996129
2023-03-25,12,40.13467741935484
2023-03-25,13,37.99032258064516
2023-03-25,14,36.286129
2023-03-25,15,33.11370966129032
2023-03-25,16,33.813161225806454
2023-03-25,17,43.87677417741935
2023-03-25,18,54.84338709677419
2023-03-25,19,60.62096774193548
2023-03-25,20,62.295322564516134
2023-03-25,21,59.07258064516129
2023-03-25,22,56.63870967741935
2023-03-25,23,53.729032258064514
2023-03-26,0,48.44177419354839
2023-03-26,1,45.42967741935484
2023-03-26,2,41.73548387096774
2023-03-26,3,40.79887096774193
2023-03-26,4,42.516935483870974
2023-03-26,5,46.207258064516125
2023-03-26,6,42.174354822580646
2023-03-26,7,33.582483790322584
2023-03-26,8,28.645774129032255
2023-03-26,9,27.558403112903225
2023-03-26,10,26.67582245161291
2023-03-26,11,29.685048306451616
2023-03-26,12,36.545806451612904
2023-03-26,13,42.20758064516129
2023-03-26,14,46.27822579032258
2023-03-26,15,47.8638709516129
2023-03-26,16,53.34435482258064
2023-03-26,17,75.48177419354839
2023-03-26,18,100.37774193548388
2023-03-26,19,117.60467741935483
2023-03-26,20,122.54354838709678
2023-03-26,21,120.56870966129031
2023-03-26,22,120.90483870967743
2023-03-26,23,118.30274190322582
2023-03-27,0,113.77919353225808
2023-03-27,1,115.29887096774193
2023-03-27,2,116.97241933870967
2023-03-27,3,119.20645159677419
2023-03-27,4,116.67983870967743
2023-03-27,5,110.77145161290322
2023-03-27,6,97.65499995161291
2023-03-27,7,76.44161285483871
2023-03-27,8,66.98064514516129
2023-03-27,9,75.26612903225806
2023-03-27,10,85.04677416129032
2023-03-27,11,90.66935482258064
2023-03-27,12,94.85193548387096
2023-03-27,13,99.68548382258065
2023-03-27,14,103.10016125806452
2023-03-27,15,103.57838704838711
2023-03-27,16,110.00822580645162
2023-03-27,17,125.50451611290323
2023-03-27,18,139.45161285483871
2023-03-27,19,141.09999996774195
2023-03-27,20,140.60241933870967
2023-03-27,21,139.72032256451612
2023-03-27,22,134.57887093548388
2023-03-27,23,131.03370966129035
2023-03-28,0,125.75403222580644
2023-03-28,1,120.6319354354839
2023-03-28,2,118.81467738709676
2023-03-28,3,115.20467740322582
2023-03-28,4,114.07258062903225
2023-03-28,5,105.30290311290322
2023-03-28,6,87.37645151612902
2023-03-28,7,68.64290316129032
2023-03-28,8,62.13677419354839
2023-03-28,9,65.50101859083193
2023-03-28,10,71.72951604838708
2023-03-28,11,76.06774190322581
2023-03-28,12,77.88225798387096
2023-03-28,13,81.23564511290323
2023-03-28,14,74.26258058064516
2023-03-28,15,63.84725804838709
2023-03-28,16,62.454838693548375
2023-03-28,17,60.28693545161291
2023-03-28,18,64.2530645
2023-03-28,19,62.463225758064524
2023-03-28,20,54.664354838709684
2023-03-28,21,49.66435483870968
2023-03-28,22,45.8841935
2023-03-28,23,40.00306451612904
2023-03-29,0,34.538112870967744
2023-03-29,1,29.07333861290322
2023-03-29,2,27.5603869516129
2023-03-29,3,27.858467661290327
2023-03-29,4,28.894403193548385
2023-03-29,5,24.69864498387097
2023-03-29,6,17.992306354838707
2023-03-29,7,13.614483709677419
2023-03-29,8,14.232161177419355
2023-03-29,9,16.519322564516127
2023-03-29,10,19.830032193548387
2023-03-29,11,24.031999919354842
2023-03-29,12,28.13437088709677
2023-03-29,13,27.04869340322581
2023-03-29,14,25.85398370967742
2023-03-29,15,22.867935370967743
2023-03-29,16,21.769274129032258
2023-03-29,17,26.700612870967745
2023-03-29,18,31.83927417741935
2023-03-29,19,37.93532258064516
2023-03-29,20,47.47209677419355
2023-03-29,21,46.2
2023-03-29,22,39.20241935483871
2023-03-29,23,32.86946774193548
2023-03-30,0,28.645096677419357
2023-03-30,1,25.81949991935484
2023-03-30,2,26.22733869354839
2023-03-30,3,29.538499983870963
2023-03-30,4,34.24112903225806
2023-03-30,5,36.6508064516129
2023-03-30,6,33.44062896774194
2023-03-30,7,25.10399983870968
2023-03-30,8,29.2941935
2023-03-30,9,42.368387080645164
2023-03-30,10,48.669354806451615
2023-03-30,11,55.153548338709676
2023-03-30,12,67.92516125806452
2023-03-30,13,69.7420967580645
2023-03-30,14,68.49854837096775
2023-03-30,15,72.42306446774194
2023-03-30,16,69.3135483548387
2023-03-30,17,79.51177417741935
2023-03-30,18,98.91725806451612
2023-03-30,19,114.08290322580643
2023-03-30,20,119.78580641935486
2023-03-30,21,120.65112900000001
2023-03-30,22,119.8796774193548
2023-03-30,23,120.25806449999999
2023-03-31,0,121.5522580483871
2023-03-31,1,120.55870966129034
2023-03-31,2,120.51887093548387
2023-03-31,3,119.72338709677419
2023-03-31,4,115.00887095161289
2023-03-31,5,96.81322575806452
2023-03-31,6,69.17903219354838
2023-03-31,7,54.86483866129033
2023-03-31,8,51.45274193548387
2023-03-31,9,50.361290306451615
2023-03-31,10,51.503870935483874
2023-03-31,11,49.52354837096774
2023-03-31,12,42.90806443548388
2023-03-31,13,42.60064516129032
2023-03-31,14,40.001129
2023-03-31,15,39.51241932258065
2023-03-31,16,37.28483869354839
2023-03-31,17,38.67838708064516
2023-03-31,18,42.03629032258064
2023-03-31,19,43.10241935483871
2023-03-31,20,54.10951612903225
2023-03-31,21,73.36870967741935
2023-03-31,22,86.3206451451613
2023-03-31,23,92.07483870967742
2023-04-01,0,99.43564511290323
2023-04-01,1,110.09967738709676
2023-04-01,2,118.99354838709677
2023-04-01,3,128.47645161290322
2023-04-01,4,127.64338703225806
2023-04-01,5,104.72741929032259
2023-04-01,6,55.42096766129032
2023-04-01,7,31.24219346774194
2023-04-01,8,27.715145080645165
2023-04-01,9,36.586935483870974
2023-04-01,10,45.9406451451613
2023-04-01,11,48.46741929032258
2023-04-01,12,48.7595160967742
2023-04-01,13,47.93564509677419
2023-04-01,14,45.44693546774193
2023-04-01,15,45.006128983870965
2023-04-01,16,43.14822580645161
2023-04-01,17,50.70290322580645
2023-04-01,18,57.896612887096765
2023-04-01,19,73.0575806451613
2023-04-01,20,88.97419351612903
2023-04-01,21,97.65677419354837
2023-04-01,22,108.48596774193548
2023-04-01,23,114.85887096774195
2023-04-02,0,116.71516127419356
2023-04-02,1,121.29758062903224
2023-04-02,2,120.37645159677422
2023-04-02,3,121.47580643548386
2023-04-02,4,114.66241932258066
2023-04-02,5,90.99790312903225
2023-04-02,6,55.960645064516136
2023-04-02,7,39.79096772580645
2023-04-02,8,46.59629025806451
2023-04-02,9,54.84451612903225
2023-04-02,10,56.08741935483871
2023-04-02,11,65.39516127419354
2023-04-02,12,71.68274187096775
2023-04-02,13,73.78822572580646
2023-04-02,14,69.48548375806452
2023-04-02,15,61.14774191935485
2023-04-02,16,53.45903224193549
2023-04-02,17,56.18048387096775
2023-04-02,18,67.13048387096775
2023-04-02,19,71.64403225806451
2023-04-02,20,68.59774191935483
2023-04-02,21,62.48951612903225
2023-04-02,22,54.73629032258065
2023-04-02,23,46.62999998387097
2023-04-03,0,39.04354838709677
2023-04-03,1,32.54035480645162
2023-04-03,2,24.54530633870968
2023-04-03,3,19.97420966129032
2023-04-03,4,16.405774161290324
2023-04-03,5,11.6766935
2023-04-03,6,8.04785472580645
2023-04-03,7,4.775145080645161
2023-04-03,8,5.690241919354839
2023-04-03,9,8.460370919354839
2023-04-03,10,8.007935403225806
2023-04-03,11,7.479870935483872
2023-04-03,12,8.669290290322582
2023-04-03,13,9.030661225806453
2023-04-03,14,8.00895156451613
2023-04-03,15,7.074177403225806
2023-04-03,16,7.578935483870969
2023-04-03,17,9.874112903225805
2023-04-03,18,10.941935483870967
2023-04-03,19,10.979016129032257
2023-04-03,20,12.382177419354838
2023-04-03,21,13.34032256451613
2023-04-03,22,13.68708064516129
2023-04-03,23,12.986338661290322
2023-04-04,0,13.219322564516128
2023-04-04,1,13.971758064516129
2023-04-04,2,14.604806451612903
2023-04-04,3,14.998354822580644
2023-04-04,4,15.396790322580644
2023-04-04,5,14.001596709677418
2023-04-04,6,10.227435451612903
2023-04-04,7,6.227532177419355
2023-04-04,8,3.601758064516129
2023-04-04,9,2.7903274193548384
2023-04-04,10,2.250741935483871
2023-04-04,11,2.4419903064516126
2023-04-04,12,4.080638677419355
2023-04-04,13,4.581370951612904
2023-04-04,14,4.995080612903226
2023-04-04,15,5.315370951612903
2023-04-04,16,5.722483806451613
2023-04-04,17,8.516693532258063
2023-04-04,18,11.520129032258064
2023-04-04,19,13.819290322580644
2023-04-04,20,16.467693548387096
2023-04-04,21,19.703145129032258
2023-04-04,22,19.675967661290322
2023-04-04,23,15.821064467741936
2023-04-05,0,13.838709677419356
2023-04-05,1,13.705564516129035
2023-04-05,2,15.32738708064516
2023-04-05,3,17.03217741935484
2023-04-05,4,20.734516129032258
2023-04-05,5,23.198967741935483
2023-04-05,6,19.37999985483871
2023-04-05,7,10.933096758064515
2023-04-05,8,10.480596693548385
2023-04-05,9,10.837806403225809
2023-04-05,10,11.879645161290323
2023-04-05,11,13.674177387096773
2023-04-05,12,13.217612838709677
2023-04-05,13,12.90646764516129
2023-04-05,14,12.503258
2023-04-05,15,12.957032225806453
2023-04-05,16,15.587661258064516
2023-04-05,17,25.15027417741936
2023-04-05,18,44.788064516129026
2023-04-05,19,62.79854838709677
2023-04-05,20,70.21758064516128
2023-04-05,21,66.42677417741936
2023-04-05,22,56.76725803225806
2023-04-05,23,53.92903225806451
2023-04-06,0,51.54661290322581
2023-04-06,1,45.13387096774194
2023-04-06,2,36.18306451612903
2023-04-06,3,29.920419258064516
2023-04-06,4,26.74930637096774
2023-04-06,5,25.56291929032258
2023-04-06,6,21.579886967741935
2023-04-06,7,10.52779022580645
2023-04-06,8,12.72238706451613
2023-04-06,9,19.16669348387097
2023-04-06,10,21.6095805
2023-04-06,11,20.52161277419355
2023-04-06,12,18.20667722580645
2023-04-06,13,17.20006443548387
2023-04-06,14,18.579112854838712
2023-04-06,15,24.266177370967743
2023-04-06,16,37.339919354838706
2023-04-06,17,64.41790322580646
2023-04-06,18,96.99193548387098
2023-04-06,19,119.82951612903226
2023-04-06,20,136.08548385483869
2023-04-06,21,133.88467741935483
2023-04-06,22,127.34516129032258
2023-04-06,23,122.67145159677419
2023-04-07,0,120.92999998387097
2023-04-07,1,117.31016124193549
2023-04-07,2,114.29774191935485
2023-04-07,3,105.00370962903227
2023-04-07,4,90.80096770967742
2023-04-07,5,62.817741887096766
2023-04-07,6,29.11340306451613
2023-04-07,7,16.140467693548388
2023-04-07,8,19.544145096774194
2023-04-07,9,30.744870919354838
2023-04-07,10,37.24
2023-04-07,11,40.67564512903226
2023-04-07,12,42.742741919354835
2023-04-07,13,37.543709645161286
2023-04-07,14,36.73112901612903
2023-04-07,15,41.93370966129032
2023-04-07,16,42.33709677419355
2023-04-07,17,45.89354838709678
2023-04-07,18,47.11129032258064
2023-04-07,19,48.473225806451616
2023-04-07,20,51.00080643548387
2023-04-07,21,48.997580645161285
2023-04-07,22,46.60919351612904
2023-04-07,23,37.22758062903225
2023-04-08,0,34.46758064516129
2023-04-08,1,28.122161177419354
2023-04-08,2,22.388790258064518
2023-04-08,3,20.06290319354839
2023-04-08,4,17.311032241935482
2023-04-08,5,21.64096772580645
2023-04-08,6,19.05254833870968
2023-04-08,7,10.746080596774195
2023-04-08,8,9.320935403225807
2023-04-08,9,9.61791927419355
2023-04-08,10,8.832274112903225
2023-04-08,11,9.05987085483871
2023-04-08,12,9.337032177419356
2023-04-08,13,9.426612806451612
2023-04-08,14,7.701838645161291
2023-04-08,15,6.158016129032259
2023-04-08,16,6.144354838709678
2023-04-08,17,10.267661258064518
2023-04-08,18,13.504
2023-04-08,19,15.67320964516129
2023-04-08,20,17.14108064516129
2023-04-08,21,18.652435451612902
2023-04-08,22,19.74351612903226
2023-04-08,23,20.970919338709678
2023-04-09,0,23.828225758064516
2023-04-09,1,25.82254837096774
2023-04-09,2,30.626451580645163
2023-04-09,3,32.872580645161285
2023-04-09,4,33.78324191935484
2023-04-09,5,27.233709500000003
2023-04-09,6,13.506951387096775
2023-04-09,7,4.491209629032258
2023-04-09,8,4.408741935483871
2023-04-09,9,8.395854758064516
2023-04-09,10,10.6710645
2023-04-09,11,11.885516032258066
2023-04-09,12,11.994274080645164
2023-04-09,13,13.03845156451613
2023-04-09,14,13.908048354838709
2023-04-09,15,14.011306403225804
2023-04-09,16,17.001306419354837
2023-04-09,17,31.302048387096775
2023-04-09,18,51.428870967741936
2023-04-09,19,68.36193548387098
2023-04-09,20,74.21290322580644
2023-04-09,21,73.99209675806452
2023-04-09,22,70.17354837096774
2023-04-09,23,63.0864515967742
2023-04-10,0,58.47887096774193
2023-04-10,1,54.45580643548388
2023-04-10,2,49.53145161290322
2023-04-10,3,36.64680643548387
2023-04-10,4,23.768290112903227
2023-04-10,5,13.697015967741935
2023-04-10,6,4.304291854838709
2023-04-10,7,1.0258935322580645
2023-04-10,8,1.1733193387096774
2023-04-10,9,4.324096758064516
2023-04-10,10,7.151564483870968
2023-04-10,11,8.522983741935484
2023-04-10,12,7.785564467741936
2023-04-10,13,7.363725741935485
2023-04-10,14,4.9991451451612905
2023-04-10,15,3.4492580483870974
2023-04-10,16,2.295908048387097
2023-04-10,17,8.07553220967742
2023-04-10,18,15.959629016129032
2023-04-10,19,15.552483806451614
2023-04-10,20,14.680580645161289
2023-04-10,21,13.546032209677419
2023-04-10,22,14.579741935483872
2023-04-10,23,16.409387064516128
2023-04-11,0,19.956112903225804
2023-04-11,1,21.537838693548387
2023-04-11,2,23.728241854838707
2023-04-11,3,21.688774161290322
2023-04-11,4,18.900935403225805
2023-04-11,5,14.99533864516129
2023-04-11,6,8.816241822580645
2023-04-11,7,3.90808064516129
2023-04-11,8,2.483837096774194
2023-04-11,9,3.508061225806452
2023-04-11,10,5.588548370967742
2023-04-11,11,7.494274161290323
2023-04-11,12,7.64591935483871
2023-04-11,13,7.622580580645162
2023-04-11,14,9.035435483870968
2023-04-11,15,10.71422577419355
2023-04-11,16,15.69006448387097
2023-04-11,17,26.025532258064516
2023-04-11,18,39.71290322580645
2023-04-11,19,48.234677419354846
2023-04-11,20,48.057903225806456
2023-04-11,21,43.28451612903226
2023-04-11,22,33.879193483870964
2023-04-11,23,26.040580499999997
2023-04-12,0,17.70362877419355
2023-04-12,1,12.116225741935484
2023-04-12,2,10.750822548387095
2023-04-12,3,10.07754835483871
2023-04-12,4,10.457999999999998
2023-04-12,5,10.521080629032259
2023-04-12,6,9.911225774193548
2023-04-12,7,8.854822548387098
2023-04-12,8,8.297532161290324
2023-04-12,9,9.388548370967742
2023-04-12,10,11.517548370967743
2023-04-12,11,14.515419290322582
2023-04-12,12,16.662080612903228
2023-04-12,13,21.756983774193547
2023-04-12,14,30.038370951612904
2023-04-12,15,40.56177419354838
2023-04-12,16,59.27177419354839
2023-04-12,17,85.89951611290323
2023-04-12,18,106.91290320967741
2023-04-12,19,115.80822577419355
2023-04-12,20,118.61225801612902
2023-04-12,21,128.67564511290323
2023-04-12,22,130.61935482258062
2023-04-12,23,131.7585483387097
2023-04-13,0,132.5396774032258
2023-04-13,1,141.07129032258067
2023-04-13,2,141.54725801612904
2023-04-13,3,142.98161287096772
2023-04-13,4,137.4583870322581
2023-04-13,5,119.77209667741937
2023-04-13,6,102.76838708064516
2023-04-13,7,94.60532251612904
2023-04-13,8,91.6095160967742
2023-04-13,9,96.01241932258064
2023-04-13,10,102.21048377419355
2023-04-13,11,106.1733870483871
2023-04-13,12,109.6130645
2023-04-13,13,111.39016125806451
2023-04-13,14,110.12112903225805
2023-04-13,15,114.00354832258064
2023-04-13,16,116.8703225483871
2023-04-13,17,124.22322577419355
2023-04-13,18,140.21451608064518
2023-04-13,19,146.97032251612902
2023-04-13,20,148.8962903064516
2023-04-13,21,147.58241933870968
2023-04-13,22,143.39161290322582
2023-04-13,23,134.9240322419355
2023-04-14,0,132.26306448387098
2023-04-14,1,131.94741930645162
2023-04-14,2,129.94516129032257
2023-04-14,3,125.56516124193548
2023-04-14,4,108.45629029032257
2023-04-14,5,75.92129022580644
2023-04-14,6,54.961935419354845
2023-04-14,7,51.88854837096775
2023-04-14,8,58.477419338709666
2023-04-14,9,63.33677414516129
2023-04-14,10,63.2545160967742
2023-04-14,11,64.25177416129031
2023-04-14,12,67.36499993548388
2023-04-14,13,71.20548387096774
2023-04-14,14,73.65532251612905
2023-04-14,15,73.3377419032258
2023-04-14,16,69.91903224193548
2023-04-14,17,80.71451612903226
2023-04-14,18,109.4748387096774
2023-04-14,19,126.73806450000001
2023-04-14,20,130.6732258064516
2023-04-14,21,129.1738709516129
2023-04-14,22,121.24645158064516
2023-04-14,23,112.81032258064516
2023-04-15,0,105.50999996774193
2023-04-15,1,95.44177419354838
2023-04-15,2,81.07661290322581
2023-04-15,3,74.59854835483871
2023-04-15,4,59.98258061290323
2023-04-15,5,31.31193535483871
2023-04-15,6,10.842225661290323
2023-04-15,7,8.037838661290323
2023-04-15,8,17.022080612903228
2023-04-15,9,23.29832248387097
2023-04-15,10,21.00417729032258
2023-04-15,11,14.314870790322582
2023-04-15,12,10.224935403225807
